cases,deaths,population,high_risk_2w,current_date,first_date,country
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-13,2020-03-19,PF
0.39360026369267664,-0.19799587524840537,-0.6260542446958205,True,2020-08-29,2020-03-19,GU
4.758518762030375,1.0020908260577537,-0.6130827875063387,True,2020-11-18,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-03,2020-03-19,PF
0.1632295651692981,0.6020619256223675,-0.6260542446958205,True,2020-09-15,2020-03-19,GU
0.8907159815589145,0.20203302518698105,-0.6260542446958205,True,2020-10-28,2020-03-19,GU
1.3757069258186587,-0.19799587524840537,-0.6260542446958205,True,2020-08-27,2020-03-19,GU
0.9755893968043698,1.0020908260577537,-0.6260542446958205,True,2020-11-25,2020-03-19,GU
4.600896705145958,0.20203302518698105,-0.6130827875063387,True,2020-10-10,2020-03-19,PF
0.6239709622160552,-0.19799587524840537,-0.6130827875063387,True,2020-08-25,2020-03-19,PF
-0.22476319023849733,-0.19799587524840537,-0.6130827875063387,True,2020-08-22,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-09-21,2020-03-19,GU
5.376882215961549,2.202177527363913,-0.6130827875063387,True,2020-11-19,2020-03-19,PF
0.029857055497868427,-0.19799587524840537,-0.6260542446958205,True,2020-08-15,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-09,2020-03-19,PF
1.6182023979485312,1.8021486269285265,-0.6260542446958205,True,2020-11-16,2020-03-19,GU
-0.2732622846644718,0.20203302518698105,-0.6260542446958205,True,2020-10-30,2020-03-19,GU
-0.22476319023849733,-0.19799587524840537,-0.6130827875063387,True,2020-08-22,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-14,2020-03-19,PF
1.0240884912303443,-0.19799587524840537,-0.6130827875063387,True,2020-09-01,2020-03-19,PF
0.878591207952421,0.20203302518698105,-0.6260542446958205,True,2020-11-13,2020-03-19,GU
0.5512223205770935,-0.19799587524840537,-0.6260542446958205,True,2020-09-27,2020-03-19,GU
4.600896705145958,0.20203302518698105,-0.6130827875063387,True,2020-10-10,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-01,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-24,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-07,2020-03-19,PF
0.1632295651692981,-0.19799587524840537,-0.6130827875063387,True,2020-09-05,2020-03-19,PF
0.4784736789381319,-0.19799587524840537,-0.6130827875063387,True,2020-10-18,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-26,2020-03-19,PF
-0.06714113335408044,0.20203302518698105,-0.6260542446958205,True,2020-09-12,2020-03-19,GU
1.1332114536887867,-0.19799587524840537,-0.6260542446958205,True,2020-10-09,2020-03-19,GU
0.029857055497868427,-0.19799587524840537,-0.6260542446958205,True,2020-08-15,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-10-03,2020-03-19,GU
1.1817105481147612,1.0020908260577537,-0.6260542446958205,True,2020-10-27,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-01,2020-03-19,PF
0.2723525276277406,0.20203302518698105,-0.6260542446958205,True,2020-09-24,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-09,2020-03-19,PF
0.7815930191004721,-0.19799587524840537,-0.6260542446958205,True,2020-08-25,2020-03-19,GU
0.878591207952421,0.20203302518698105,-0.6260542446958205,True,2020-11-13,2020-03-19,GU
0.999838944017357,0.20203302518698105,-0.6260542446958205,True,2020-08-21,2020-03-19,GU
0.4784736789381319,-0.19799587524840537,-0.6130827875063387,True,2020-10-18,2020-03-19,PF
0.6845948302485232,0.6020619256223675,-0.6260542446958205,True,2020-09-18,2020-03-19,GU
0.660345283035536,0.6020619256223675,-0.6260542446958205,True,2020-08-26,2020-03-19,GU
2.951927494662828,-0.19799587524840537,-0.6130827875063387,True,2020-11-27,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-11-03,2020-03-19,GU
1.6182023979485312,1.8021486269285265,-0.6260542446958205,True,2020-11-16,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-14,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-08-24,2020-03-19,GU
4.758518762030375,1.0020908260577537,-0.6130827875063387,True,2020-11-18,2020-03-19,PF
-0.23688796384499095,-0.19799587524840537,-0.6260542446958205,True,2020-11-02,2020-03-19,GU
0.6360957358225487,-0.19799587524840537,-0.6260542446958205,True,2020-10-15,2020-03-19,GU
0.30872684844722137,-0.19799587524840537,-0.6260542446958205,True,2020-09-01,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-09-28,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-05,2020-03-19,PF
0.24810298041475334,-0.19799587524840537,-0.6260542446958205,True,2020-09-23,2020-03-19,GU
2.927677947449841,0.20203302518698105,-0.6130827875063387,True,2020-10-06,2020-03-19,PF
1.6909510395874927,0.20203302518698105,-0.6130827875063387,True,2020-10-17,2020-03-19,PF
2.406312682370616,0.20203302518698105,-0.6130827875063387,True,2020-11-15,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-03,2020-03-19,PF
0.2844773012342342,-0.19799587524840537,-0.6130827875063387,True,2020-09-02,2020-03-19,PF
4.758518762030375,1.0020908260577537,-0.6130827875063387,True,2020-11-18,2020-03-19,PF
0.4299745845121575,-0.19799587524840537,-0.6260542446958205,True,2020-10-19,2020-03-19,GU
5.752750197762851,0.20203302518698105,-0.6130827875063387,True,2020-10-13,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-07,2020-03-19,PF
1.0968371328693058,0.6020619256223675,-0.6260542446958205,True,2020-11-18,2020-03-19,GU
-0.006517265321612395,-0.19799587524840537,-0.6260542446958205,True,2020-08-19,2020-03-19,GU
0.22385343320176615,-0.19799587524840537,-0.6260542446958205,True,2020-11-15,2020-03-19,GU
1.1332114536887867,-0.19799587524840537,-0.6260542446958205,True,2020-10-09,2020-03-19,GU
-0.1762640958125229,-0.19799587524840537,-0.6260542446958205,True,2020-08-06,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-01,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-27,2020-03-19,PF
-0.10351545417356126,-0.19799587524840537,-0.6260542446958205,True,2020-08-05,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-09-21,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-08-19,2020-03-19,PF
0.2723525276277406,0.20203302518698105,-0.6260542446958205,True,2020-09-24,2020-03-19,GU
-0.10351545417356126,-0.19799587524840537,-0.6260542446958205,True,2020-08-16,2020-03-19,GU
1.1817105481147612,-0.19799587524840537,-0.6260542446958205,True,2020-11-09,2020-03-19,GU
-0.09139068056706764,-0.19799587524840537,-0.6260542446958205,True,2020-08-12,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-10-12,2020-03-19,GU
9.050688618729112,1.0020908260577537,-0.6130827875063387,True,2020-10-30,2020-03-19,PF
0.3693507164796894,-0.19799587524840537,-0.6260542446958205,True,2020-11-24,2020-03-19,GU
0.4784736789381319,-0.19799587524840537,-0.6130827875063387,True,2020-10-18,2020-03-19,PF
5.389006989568043,-0.19799587524840537,-0.6130827875063387,True,2020-11-07,2020-03-19,PF
1.0240884912303443,-0.19799587524840537,-0.6130827875063387,True,2020-09-01,2020-03-19,PF
5.389006989568043,-0.19799587524840537,-0.6130827875063387,True,2020-11-07,2020-03-19,PF
1.1332114536887867,-0.19799587524840537,-0.6260542446958205,True,2020-10-09,2020-03-19,GU
1.836448322865416,0.20203302518698105,-0.6130827875063387,True,2020-10-03,2020-03-19,PF
0.5390975469706,-0.19799587524840537,-0.6130827875063387,True,2020-08-29,2020-03-19,PF
0.7694682454939785,0.6020619256223675,-0.6260542446958205,True,2020-10-16,2020-03-19,GU
2.648808154500488,-0.19799587524840537,-0.6130827875063387,True,2020-11-08,2020-03-19,PF
0.7088443774615104,-0.19799587524840537,-0.6260542446958205,True,2020-10-20,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-05,2020-03-19,PF
0.9513398495913826,0.6020619256223675,-0.6260542446958205,True,2020-11-06,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-10,2020-03-19,PF
8.03220763578365,3.802293129105459,-0.6130827875063387,True,2020-11-11,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-09-25,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-10-12,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-08-13,2020-03-19,GU
1.6909510395874927,0.20203302518698105,-0.6130827875063387,True,2020-11-22,2020-03-19,PF
-0.10351545417356126,-0.19799587524840537,-0.6260542446958205,True,2020-08-05,2020-03-19,GU
0.9028407551654082,1.0020908260577537,-0.6260542446958205,True,2020-11-22,2020-03-19,GU
0.1389800179563109,0.20203302518698105,-0.6260542446958205,True,2020-11-28,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-08-26,2020-03-19,PF
8.189829692668066,0.20203302518698105,-0.6130827875063387,True,2020-10-24,2020-03-19,PF
-0.042891586141093216,-0.19799587524840537,-0.6260542446958205,True,2020-08-18,2020-03-19,GU
0.04198182910436203,-0.19799587524840537,-0.6130827875063387,True,2020-09-17,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-26,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-09-06,2020-03-19,GU
0.6360957358225487,-0.19799587524840537,-0.6260542446958205,True,2020-10-15,2020-03-19,GU
0.6360957358225487,-0.19799587524840537,-0.6260542446958205,True,2020-10-15,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-07,2020-03-19,PF
0.2966020748407278,-0.19799587524840537,-0.6130827875063387,True,2020-09-21,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-09-28,2020-03-19,GU
0.8907159815589145,0.6020619256223675,-0.6130827875063387,True,2020-09-12,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-10-12,2020-03-19,GU
5.752750197762851,0.20203302518698105,-0.6130827875063387,True,2020-10-13,2020-03-19,PF
5.389006989568043,-0.19799587524840537,-0.6130827875063387,True,2020-11-07,2020-03-19,PF
1.6182023979485312,1.8021486269285265,-0.6260542446958205,True,2020-11-16,2020-03-19,GU
0.1632295651692981,0.6020619256223675,-0.6260542446958205,True,2020-09-15,2020-03-19,GU
0.6360957358225487,-0.19799587524840537,-0.6260542446958205,True,2020-10-15,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-11-26,2020-03-19,GU
1.0847123592628123,0.20203302518698105,-0.6260542446958205,True,2020-08-28,2020-03-19,GU
0.1632295651692981,1.4021197264931402,-0.6260542446958205,True,2020-09-29,2020-03-19,GU
1.0968371328693058,-0.19799587524840537,-0.6260542446958205,True,2020-09-04,2020-03-19,GU
0.599721415003068,-0.19799587524840537,-0.6260542446958205,True,2020-09-20,2020-03-19,GU
0.24810298041475334,0.6020619256223675,-0.6260542446958205,True,2020-11-27,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-04,2020-03-19,PF
1.6909510395874927,0.20203302518698105,-0.6130827875063387,True,2020-11-22,2020-03-19,PF
0.1632295651692981,0.6020619256223675,-0.6260542446958205,True,2020-11-21,2020-03-19,GU
0.9028407551654082,1.0020908260577537,-0.6260542446958205,True,2020-11-22,2020-03-19,GU
-0.06714113335408044,-0.19799587524840537,-0.6130827875063387,True,2020-09-08,2020-03-19,PF
0.1389800179563109,0.20203302518698105,-0.6260542446958205,True,2020-10-29,2020-03-19,GU
0.7937177927069656,-0.19799587524840537,-0.6260542446958205,True,2020-10-23,2020-03-19,GU
1.836448322865416,0.20203302518698105,-0.6130827875063387,True,2020-10-03,2020-03-19,PF
0.7088443774615104,-0.19799587524840537,-0.6260542446958205,True,2020-10-20,2020-03-19,GU
0.22385343320176615,-0.19799587524840537,-0.6260542446958205,True,2020-11-15,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-09,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-03,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-03,2020-03-19,PF
-0.26113751105797817,-0.19799587524840537,-0.6260542446958205,True,2020-08-08,2020-03-19,GU
1.1817105481147612,-0.19799587524840537,-0.6260542446958205,True,2020-11-09,2020-03-19,GU
3.6309148166264698,0.6020619256223675,-0.6130827875063387,True,2020-10-15,2020-03-19,PF
-0.26113751105797817,-0.19799587524840537,-0.6260542446958205,True,2020-08-08,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-27,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-14,2020-03-19,PF
5.376882215961549,2.202177527363913,-0.6130827875063387,True,2020-11-19,2020-03-19,PF
0.7088443774615104,-0.19799587524840537,-0.6260542446958205,True,2020-10-20,2020-03-19,GU
0.1632295651692981,0.6020619256223675,-0.6260542446958205,True,2020-11-21,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-07,2020-03-19,PF
1.6909510395874927,0.20203302518698105,-0.6130827875063387,True,2020-11-22,2020-03-19,PF
-0.10351545417356126,-0.19799587524840537,-0.6260542446958205,True,2020-08-16,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-08-28,2020-03-19,PF
0.7937177927069656,-0.19799587524840537,-0.6260542446958205,True,2020-10-23,2020-03-19,GU
2.333564040731654,0.20203302518698105,-0.6260542446958205,True,2020-10-31,2020-03-19,GU
-0.10351545417356126,-0.19799587524840537,-0.6130827875063387,True,2020-09-22,2020-03-19,PF
0.4299745845121575,-0.19799587524840537,-0.6260542446958205,True,2020-10-19,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-24,2020-03-19,PF
0.4784736789381319,-0.19799587524840537,-0.6130827875063387,True,2020-10-18,2020-03-19,PF
5.752750197762851,0.20203302518698105,-0.6130827875063387,True,2020-10-13,2020-03-19,PF
0.7088443774615104,-0.19799587524840537,-0.6260542446958205,True,2020-10-20,2020-03-19,GU
0.3693507164796894,-0.19799587524840537,-0.6260542446958205,True,2020-08-23,2020-03-19,GU
-0.006517265321612395,-0.19799587524840537,-0.6260542446958205,True,2020-08-19,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-10,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-01,2020-03-19,PF
1.1817105481147612,1.0020908260577537,-0.6260542446958205,True,2020-10-27,2020-03-19,GU
0.24810298041475334,-0.19799587524840537,-0.6260542446958205,True,2020-09-23,2020-03-19,GU
5.752750197762851,0.20203302518698105,-0.6130827875063387,True,2020-10-13,2020-03-19,PF
-0.06714113335408044,-0.19799587524840537,-0.6130827875063387,True,2020-09-08,2020-03-19,PF
0.4784736789381319,-0.19799587524840537,-0.6130827875063387,True,2020-10-18,2020-03-19,PF
-0.10351545417356126,-0.19799587524840537,-0.6130827875063387,True,2020-09-22,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-30,2020-03-19,PF
0.3693507164796894,-0.19799587524840537,-0.6260542446958205,True,2020-08-23,2020-03-19,GU
0.8058425663134593,0.6020619256223675,-0.6260542446958205,True,2020-10-11,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-08-26,2020-03-19,PF
-0.22476319023849733,-0.19799587524840537,-0.6130827875063387,True,2020-08-22,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-10-12,2020-03-19,GU
9.050688618729112,1.0020908260577537,-0.6130827875063387,True,2020-10-30,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-08-21,2020-03-19,PF
2.406312682370616,0.20203302518698105,-0.6130827875063387,True,2020-11-15,2020-03-19,PF
3.4611679861355595,1.8021486269285265,-0.6130827875063387,True,2020-11-25,2020-03-19,PF
0.1389800179563109,0.20203302518698105,-0.6260542446958205,True,2020-10-29,2020-03-19,GU
0.1632295651692981,-0.19799587524840537,-0.6260542446958205,True,2020-11-30,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-24,2020-03-19,PF
0.22385343320176615,-0.19799587524840537,-0.6260542446958205,True,2020-11-15,2020-03-19,GU
0.6360957358225487,-0.19799587524840537,-0.6260542446958205,True,2020-10-15,2020-03-19,GU
-0.10351545417356126,-0.19799587524840537,-0.6260542446958205,True,2020-08-16,2020-03-19,GU
4.758518762030375,1.0020908260577537,-0.6130827875063387,True,2020-11-18,2020-03-19,PF
-0.26113751105797817,-0.19799587524840537,-0.6260542446958205,True,2020-08-08,2020-03-19,GU
0.1632295651692981,0.6020619256223675,-0.6260542446958205,True,2020-09-15,2020-03-19,GU
5.376882215961549,2.202177527363913,-0.6130827875063387,True,2020-11-19,2020-03-19,PF
4.758518762030375,1.0020908260577537,-0.6130827875063387,True,2020-11-18,2020-03-19,PF
0.939215075984889,0.6020619256223675,-0.6130827875063387,True,2020-11-28,2020-03-19,PF
4.600896705145958,0.20203302518698105,-0.6130827875063387,True,2020-10-10,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-31,2020-03-19,PF
5.752750197762851,0.20203302518698105,-0.6130827875063387,True,2020-10-13,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-30,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-10-03,2020-03-19,GU
-0.006517265321612395,-0.19799587524840537,-0.6260542446958205,True,2020-08-19,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-03,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-11-26,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-12,2020-03-19,PF
1.1332114536887867,-0.19799587524840537,-0.6260542446958205,True,2020-10-09,2020-03-19,GU
0.5390975469706,-0.19799587524840537,-0.6130827875063387,True,2020-08-29,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-08-24,2020-03-19,PF
